length,mean_nwidth,stdev_nwidth,mean_ndepth,stdev_ndepth,mean_balanced2,stdev_balanced2,mean_width,stdev_width,mean_depth,stdev_depth,mean_navdepth,stdev_navdepth,mean_avdepth,stdev_avdepth
93,0.99999999999999989,0.0086638344782533801,1.0000000000000002,0.18099450583148172,1.991947436102828,0.65557590513848996,1.4902719806867124,0.012911469768248468,22.565217391304348,4.0841803707190873,1.0,0.23618079906985509,11.126227208976156,2.6278012328487517
94,1.0,0.004888623347068714,1.0,0.034799126378898239,2.6731041609258819,0.28533144087073453,1.4864052910714129,0.007266475609138197,24.760000000000002,0.86162636914152058,1.0,0.045032883173782332,12.877872340425531,0.57992772063326625
95,1.0,0.010023714062865677,1.0,0.16825905952165279,2.0,0.0,1.4970524984187223,0.015006026181247986,17.647058823529413,2.9692775209703441,1.0,0.11727728417404848,10.774613003095977,1.2636173510294844
96,1.0000000000000002,0.0031266115165513655,1.0,0.028960004690234031,2.0,0.0,1.4724672974911703,0.0046038332100811572,26.636363636363637,0.77138921583986997,0.99999999999999967,0.14632374167679318,16.117424242424246,2.3583618213437694
97,1.0,0.0043625438746189614,1.0,0.18396367227119217,1.9909502262443439,0.42941152630292484,1.4758869064867328,0.0064386213835239785,26.882352941176471,4.9453763663491062,1.0,0.1324178548771601,12.090357792601576,1.6009792435936574
99,1.0,0.00313025740368634,1.0,0.073465639603797164,2.0,0.0,1.4908621023478208,0.0046667821337496081,25.666666666666668,1.8856180831641267,1.0,0.17902449164824705,11.915824915824915,2.1332244981250721
100,1.0,0.0,1.0,0.0,2.25,0.0,1.4541284403669725,0.0,23.0,0.0,1.0,0.0,12.859999999999999,0.0
101,1.0,0.0,1.0,0.0,2.25,0.0,1.4587155963302751,0.0,44.0,0.0,1.0,0.0,19.435643564356436,0.0
102,0.99999999999999967,0.045898409752960299,1.0,0.3212374155559235,1.7124761192235252,0.42423345266849272,1.4800254115456102,0.067930812783914163,29.0,9.3158850511217821,1.0000000000000004,0.22678325553369486,15.42787114845938,3.4987828450019816
103,1.0,0.0,1.0,0.0,2.25,0.0,1.4788732394366197,0.0,23.0,0.0,1.0,0.0,9.9320388349514559,0.0
104,1.0,0.0,1.0,0.0,2.25,0.0,1.4598214285714286,0.0,47.0,0.0,1.0,0.0,21.596153846153847,0.0
105,1.0,0.0025350308307056685,1.0,0.02405197883770183,1.3999999999999999,1.019803902718557,1.4741930937279772,0.0037371249430137969,28.266666666666666,0.67986926847903806,0.99999999999999967,0.1035446273983486,13.163174603174605,1.3629760096651196
106,1.0,0.0,1.0,0.0,2.25,0.0,1.4883720930232558,0.0,30.0,0.0,1.0,0.0,18.113207547169811,0.0
107,1.0,0.01545441413375968,1.0,0.20099709799583887,1.9511896134240303,0.59614786808738873,1.5003346059927227,0.023186792340222747,24.5,4.924428900898052,1.0,0.15993854091034684,12.10373831775701,1.935854246102712
108,0.99999999999999989,0.0043625392424674336,1.0,0.081967213114754134,2.5,1.5,1.4799074818986324,0.006456154465004027,30.5,2.5,1.0,0.04752572268495836,18.898148148148149,0.89814814814814881
110,1.0000000000000002,0.0,1.0,0.0,2.25,0.0,1.5317073170731705,2.2204460492503131e-16,30.0,0.0,1.0,0.0,16.800000000000001,0.0
111,0.99999999999999989,0.011380855278020859,0.99999999999999989,0.11143574582655925,2.1043572382029003,0.19203756624239723,1.4861624268867075,0.016913799500029851,36.045454545454547,4.0167521109300672,1.0000000000000002,0.31211894306381038,15.523751023751021,4.8452567619189137
