76303,"(199,)",I got it from the telly .,"[I/PRP, got/VBD, it/PRP, from/IN, the/DT, telly/NNP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD got) (NP (PRP it)) (PP (IN from) (NP (DT the) (NNP telly)))) (. .)))
76303,"(200,)",Oh !,"[Oh/UH, !/.]",(ROOT (INTJ (UH Oh) (. !)))
76303,"(201,)",Did you now ?,"[Did/VBD, you/PRP, now/RB, ?/.]",(ROOT (SQ (VBD Did) (NP (PRP you)) (NP (RB now)) (. ?)))
76303,"(202,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
76303,"(203,)","You , you told me about it when you came home once .","[You/PRP, ,/,, you/PRP, told/VBD, me/PRP, about/IN, it/PRP, when/WRB, you/PRP, came/VBD, home/NN, once/RB, ./.]","(ROOT (S (ADVP (PRP You)) (, ,) (NP (PRP you)) (VP (VBD told) (NP (PRP me)) (PP (IN about) (NP (PRP it))) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBD came) (NP (NN home)) (ADVP (RB once)))))) (. .)))"
76303,"(204,)",You told me about that disaster .,"[You/PRP, told/VBD, me/PRP, about/IN, that/DT, disaster/NN, ./.]",(ROOT (S (NP (PRP You)) (VP (VBD told) (NP (PRP me)) (PP (IN about) (NP (DT that) (NN disaster)))) (. .)))
76303,"(205,)","Well , your memory 's better than mine .","[Well/RB, ,/,, your/PRP$, memory/NN, 's/POS, better/JJR, than/IN, mine/NN, ./.]","(ROOT (FRAG (INTJ (RB Well)) (, ,) (NP (NP (NP (PRP$ your) (NN memory) (POS 's)) (NP (JJR better))) (PP (IN than) (NP (NN mine)))) (. .)))"
76303,"(206,)",I can 't remember it now .,"[I/PRP, can/MD, 't/PRP, remember/VB, it/PRP, now/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (MD can) (NP (PRP 't)) (S (VP (VB remember) (NP (PRP it)) (ADVP (RB now))))) (. .)))
76303,"(207, 208, 209)",The only tha- disaster I know very well is the Tay one  the Tay  Tay Bridge .,"[The/DT, only/JJ, tha-/NN, disaster/NN, I/PRP, know/VBP, very/RB, well/RB, is/VBZ, the/DT, Tay/NNP, one/CD, the/DT, Tay/NNP, Tay/NNP, Bridge/NNP, ./.]",(ROOT (S (NP (NP (DT The) (JJ only) (NN tha-) (NN disaster)) (SBAR (S (NP (PRP I)) (VP (VBP know) (ADVP (RB very) (RB well)))))) (VP (VBZ is) (NP (NP (DT the) (NNP Tay) (CD one)) (NP (DT the) (NNP Tay) (NNP Tay) (NNP Bridge)))) (. .)))
76303,"(210,)",The Tay Bridge .,"[The/DT, Tay/NNP, Bridge/NNP, ./.]",(ROOT (NP (NP (DT The) (NNP Tay)) (NP (NNP Bridge)) (. .)))
76303,"(211,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
76303,"(212,)",And half of it still is standing .,"[And/CC, half/NN, of/IN, it/PRP, still/RB, is/VBZ, standing/VBG, ./.]",(ROOT (S (CC And) (NP (NP (NN half)) (PP (IN of) (NP (PRP it)))) (ADVP (RB still)) (VP (VBZ is) (VP (VBG standing))) (. .)))
76303,"(213,)",What else do you know ?,"[What/WP, else/RB, do/VBP, you/PRP, know/VB, ?/.]",(ROOT (SBARQ (WHNP (WP What) (RB else)) (SQ (VBP do) (NP (PRP you)) (VP (VB know))) (. ?)))
76303,"(214, 215, 216)",Er er  tt oh  what about ?,"[Er/NN, er/NN, tt/NN, oh/NN, what/WDT, about/IN, ?/.]",(ROOT (NP (NP (NN Er) (NN er) (NN tt)) (PP (NN oh) (NP (WDT what))) (ADVP (IN about)) (. ?)))
76303,"(217,)",The Tay Bridge .,"[The/DT, Tay/NNP, Bridge/NNP, ./.]",(ROOT (NP (NP (DT The) (NNP Tay)) (NP (NNP Bridge)) (. .)))
76303,"(218, 219, 220, 221)","Er er  well the engine which should have pulled , the post train , broke down  so that went to the works  and the engine which took its replacement","[Er/NN, er/NN, well/RB, the/DT, engine/NN, which/WDT, should/MD, have/VB, pulled/VBN, ,/,, the/DT, post/NN, train/NN, ,/,, broke/VBD, down/RP, so/RB, that/IN, went/VBD, to/TO, the/DT, works/NNS, and/CC, the/DT, engine/NN, which/WDT, took/VBD, its/PRP$, replacement/NN]","(ROOT (S (NP (NP (NP (NN Er) (NN er)) (ADVP (RB well) (NP (DT the) (NN engine))) (SBAR (WHNP (WDT which)) (S (VP (MD should) (VP (VB have) (VP (VBN pulled))))))) (, ,) (NP (DT the) (NN post) (NN train)) (, ,)) (VP (VBD broke) (PRT (RP down)) (SBAR (RB so) (IN that) (S (VP (VBD went) (PP (TO to) (NP (NP (DT the) (NNS works)) (CC and) (NP (NP (DT the) (NN engine)) (SBAR (WHNP (WDT which)) (S (VP (VBD took) (NP (PRP$ its) (NN replacement))))))))))))))"
76303,"(222,)",Mhm .,"[Mhm/NNP, ./.]",(ROOT (FRAG (NP (NNP Mhm)) (. .)))
76303,"(223, 224, 225)",was one which  they  which fell down with a crash .,"[was/VBD, one/CD, which/WDT, they/PRP, which/WDT, fell/VBD, down/RP, with/IN, a/DT, crash/NN, ./.]",(ROOT (SINV (VP (VBD was) (NP (NP (CD one)) (SBAR (WHNP (WDT which))))) (NP (PRP they)) (SBAR (WHNP (WDT which)) (S (VP (VBD fell) (PRT (RP down)) (PP (IN with) (NP (DT a) (NN crash))))) (. .))))
76303,"(226,)",Oh !,"[Oh/UH, !/.]",(ROOT (INTJ (UH Oh) (. !)))
76303,"(227,)",Mm mm .,"[Mm/NN, mm/NN, ./.]",(ROOT (NP (NP (NN Mm)) (NP (NN mm)) (. .)))
76303,"(228,)",Dad !,"[Dad/NNP, !/.]",(ROOT (FRAG (NP (NNP Dad)) (. !)))
76303,"(229,)","You should know all this , you told me .","[You/PRP, should/MD, know/VB, all/PDT, this/DT, ,/,, you/PRP, told/VBD, me/PRP, ./.]","(ROOT (S (S (NP (PRP You)) (VP (MD should) (VP (VB know) (NP (PDT all) (DT this))))) (, ,) (NP (PRP you)) (VP (VBD told) (NP (PRP me))) (. .)))"
76303,"(230,)",Well you 've got your book on it haven 't you ?,"[Well/RB, you/PRP, 've/VBP, got/VBN, your/PRP$, book/NN, on/IN, it/PRP, haven/NN, 't/PRP, you/PRP, ?/.]",(ROOT (S (ADVP (RB Well)) (NP (PRP you)) (VP (VBP 've) (VP (VBN got) (S (NP (NP (PRP$ your) (NN book)) (PP (IN on) (NP (NP (PRP it) (NN haven)) (NP (PRP 't))))) (NP (PRP you))))) (. ?)))
76303,"(231,)",Somewhere .,"[Somewhere/RB, ./.]",(ROOT (FRAG (ADVP (RB Somewhere)) (. .)))
76303,"(232,)",Of course !,"[Of/IN, course/NN, !/.]",(ROOT (FRAG (PP (IN Of) (NP (NN course))) (. !)))
76303,"(233,)",But I can 't read it .,"[But/CC, I/PRP, can/MD, 't/PRP, read/VB, it/PRP, ./.]",(ROOT (S (CC But) (NP (PRP I)) (VP (MD can) (NP (PRP 't)) (S (VP (VB read) (NP (PRP it))))) (. .)))
76303,"(234, 235)", Right .,"[Right/NN, ./.]",(ROOT (INTJ (NN Right) (. .)))
76303,"(236,)","Anyway , come on let 's","[Anyway/RB, ,/,, come/VBN, on/IN, let/NNP, 's/POS]","(ROOT (VP (VP (ADVP (RB Anyway)) (, ,) (VBN come)) (PP (IN on) (NP (NNP let) (POS 's)))))"
76303,"(237,)","But dad , I don 't understand .","[But/CC, dad/NNP, ,/,, I/PRP, don/VBP, 't/PRP, understand/VB, ./.]","(ROOT (S (CC But) (NP (NNP dad)) (, ,) (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB understand)))) (. .)))"
76303,"(238,)",Well what don 't you understand ?,"[Well/RB, what/WP, don/NNP, 't/PRP, you/PRP, understand/VB, ?/.]",(ROOT (SBARQ (WHNP (WHADJP (RB Well) (WP what)) (NP (NP (NNP don)) (NP (PRP 't)))) (SQ (NP (PRP you)) (VP (VB understand))) (. ?)))
76303,"(239,)",About all this at Tay Bridge .,"[About/IN, all/PDT, this/DT, at/IN, Tay/NNP, Bridge/NNP, ./.]",(ROOT (FRAG (PP (IN About) (NP (NP (PDT all) (DT this)) (PP (IN at) (NP (NNP Tay) (NNP Bridge))))) (. .)))
76303,"(240,)",About other things in my book .,"[About/IN, other/JJ, things/NNS, in/IN, my/PRP$, book/NN, ./.]",(ROOT (FRAG (PP (IN About) (NP (NP (JJ other) (NNS things)) (PP (IN in) (NP (PRP$ my) (NN book))))) (. .)))
76303,"(241,)",Mm mm .,"[Mm/NN, mm/NN, ./.]",(ROOT (NP (NP (NN Mm)) (NP (NN mm)) (. .)))
76303,"(242,)","Anyway , come on , let 's go get ready .","[Anyway/RB, ,/,, come/VB, on/RP, ,/,, let/VB, 's/POS, go/VB, get/VB, ready/JJ, ./.]","(ROOT (S (ADVP (RB Anyway)) (PRN (, ,) (S (VP (VB come) (PRT (RP on)))) (, ,)) (VP (VB let) (S (NP (POS 's)) (VP (VB go) (VP (VB get) (ADJP (JJ ready)))))) (. .)))"
76303,"(243, 244)",They really should give  give you a magazine article itself about the Tay Bridge .,"[They/PRP, really/RB, should/MD, give/VB, give/VB, you/PRP, a/DT, magazine/NN, article/NN, itself/PRP, about/IN, the/DT, Tay/NNP, Bridge/NNP, ./.]",(ROOT (S (NP (PRP They)) (ADVP (RB really)) (VP (MD should) (VP (VB give) (VP (VB give) (NP (PRP you)) (NP (NP (DT a) (NN magazine) (NN article)) (ADVP (PRP itself)) (PP (IN about) (NP (DT the) (NNP Tay) (NNP Bridge))))))) (. .)))
76303,"(245,)",Well you 've got a magazine that 's got a lot of it in .,"[Well/RB, you/PRP, 've/VBP, got/VBD, a/DT, magazine/NN, that/WDT, 's/VBZ, got/VBD, a/DT, lot/NN, of/IN, it/PRP, in/IN, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP you)) (VP (VBP 've) (VP (VBD got) (NP (NP (DT a) (NN magazine)) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (VP (VBD got) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (PRP it)))) (PP (IN in))))))))) (. .)))
76303,"(246,)",But not very much .,"[But/CC, not/RB, very/RB, much/RB, ./.]",(ROOT (FRAG (CC But) (RB not) (ADVP (RB very) (RB much)) (. .)))
76303,"(247,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
