15401,"(0,)",a hundred pound .,"[a/DT, hundred/CD, pound/NN, ./.]",(ROOT (NP (NP (DT a) (CD hundred)) (NP (NN pound)) (. .)))
15401,"(55, 56)","He 's only thirty odd  thirty seven , thirty eight .","[He/PRP, 's/VBZ, only/RB, thirty/CD, odd/JJ, thirty/CD, seven/CD, ,/,, thirty/CD, eight/CD, ./.]","(ROOT (S (NP (PRP He)) (VP (VBZ 's) (ADVP (RB only) (NP (CD thirty))) (ADJP (JJ odd) (NP (NP (CD thirty) (CD seven)) (, ,) (NP (CD thirty) (CD eight))))) (. .)))"
15401,"(57, 58)","Given it up and he said oh well  got no kids you know they live in this house , got no kids .","[Given/VBN, it/PRP, up/RB, and/CC, he/PRP, said/VBD, oh/UH, well/RB, got/VBD, no/DT, kids/NNS, you/PRP, know/VBP, they/PRP, live/VB, in/IN, this/DT, house/NN, ,/,, got/VBD, no/DT, kids/NNS, ./.]","(ROOT (SINV (S (S (VP (VBN Given) (S (NP (PRP it)) (ADVP (RB up))))) (CC and) (S (NP (PRP he)) (VP (VBD said) (INTJ (UH oh))))) (VP (ADVP (RB well)) (VP (VBD got) (NP (DT no) (NNS kids)) (SBAR (S (NP (PRP you)) (VP (VBP know) (S (NP (PRP they)) (VP (VB live) (PP (IN in) (NP (DT this) (NN house))))))))) (, ,) (VP (VBD got))) (NP (DT no) (NNS kids)) (. .)))"
15401,"(59,)","And they always have a holiday abroad and they go out a lot , good social life .","[And/CC, they/PRP, always/RB, have/VBP, a/DT, holiday/NN, abroad/RB, and/CC, they/PRP, go/VBP, out/RP, a/DT, lot/NN, ,/,, good/JJ, social/JJ, life/NN, ./.]","(ROOT (S (CC And) (S (NP (PRP they)) (ADVP (RB always)) (VP (VBP have) (NP (NP (DT a) (NN holiday)) (ADVP (RB abroad))))) (CC and) (S (NP (PRP they)) (VP (VBP go) (PRT (RP out)) (NP (DT a) (NN lot) (, ,) (JJ good) (JJ social) (NN life)))) (. .)))"
15401,"(60,)","They eat out once a week , you know .","[They/PRP, eat/VBP, out/RP, once/RB, a/DT, week/NN, ,/,, you/PRP, know/VBP, ./.]","(ROOT (S (S (NP (PRP They)) (VP (VBP eat) (PRT (RP out)) (NP (RB once) (DT a) (NN week)))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))"
15401,"(61,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(62, 63, 64)","And , because she can 't have children  and er  this was what , last June it all happened ?","[And/CC, ,/,, because/IN, she/PRP, can/MD, 't/PRP, have/VB, children/NNS, and/CC, er/NN, this/DT, was/VBD, what/WP, ,/,, last/JJ, June/NNP, it/PRP, all/DT, happened/VBN, ?/.]","(ROOT (S (CC And) (, ,) (SBAR (IN because) (S (NP (PRP she)) (VP (MD can) (NP (PRP 't)) (S (VP (VB have) (NP (NNS children) (CC and) (NN er))))))) (NP (DT this)) (VP (VBD was) (NP (NP (WP what)) (, ,) (NP (NP (JJ last) (NNP June)) (SBAR (S (NP (PRP it)) (VP (ADVP (DT all)) (VBN happened))))))) (. ?)))"
15401,"(65,)","He said oh alright , I 'll do something you know , cement or milkman","[He/PRP, said/VBD, oh/UH, alright/JJ, ,/,, I/PRP, 'll/MD, do/VB, something/NN, you/PRP, know/VBP, ,/,, cement/VBP, or/CC, milkman/NN]","(ROOT (S (NP (PRP He)) (VP (VBD said) (NP (INTJ (UH oh)) (NP (JJ alright))) (, ,) (S (NP (PRP I)) (VP (MD 'll) (VP (VB do) (NP (NP (NP (NN something)) (SBAR (S (NP (PRP you)) (VP (VP (VBP know)) (, ,) (VP (VBP cement)))))) (CC or) (NP (NN milkman)))))))))"
15401,"(66,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
15401,"(67,)","or something just casual , couple of hours .","[or/CC, something/NN, just/RB, casual/JJ, ,/,, couple/NN, of/IN, hours/NNS, ./.]","(ROOT (NP (NP (CC or) (NN something)) (NP (NP (RB just) (JJ casual)) (, ,) (NP (NP (NN couple)) (PP (IN of) (NP (NNS hours))))) (. .)))"
15401,"(68,)",Couldn 't get nothing .,"[Couldn/NN, 't/PRP, get/VBP, nothing/NN, ./.]",(ROOT (S (NP (NN Couldn)) (NP (PRP 't)) (VP (VBP get) (NP (NN nothing))) (. .)))
15401,"(69,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
15401,"(70,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
15401,"(71,)",Absolutely nothing .,"[Absolutely/RB, nothing/NN, ./.]",(ROOT (FRAG (ADVP (RB Absolutely)) (NP (NN nothing)) (. .)))
